MAX(SubmissionYear),FacilityID,FacilityNumber,FRSID,Latitude,Longitude,LLOverridden,GridCode,X,Y,LatLongSource,LLYear,LLNotes,RadialDistance,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,DUNS,ParentDUNS,ParentName,StandardizedParentCompany,Region,FederalFacilityFlag,FederalAgencyName,PublicContactName,PublicContactPhone,PublicContactPhoneExtension,PublicContactEmail,StackHeight,StackVelocity,StackDiameter,StackTemperature,StackHeightSource,StackVelocitySource,StackDiameterSource,StackTemperatureSource,StackHeightNEIYear,StackVelocityNEIYear,StackDiameterNEIYear,StackTemperatureNEIYear,ChromHexPercent,ChromSource,NewIndustryFlag,ModeledNAICS,NAICSCode3Digit,NAICSCode4Digit,NAICSCode5Digit,NAICS1,NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,SIC1,FinalReach,FinalCOMID,ReachSource,DistanceToReach,HEM3ID,DistanceToHEM3,LLConfirmed,WaterReleases,ModeledReleases,ModChromReleases,DistanceToTribalLand,TribalLandName,FullNameTribalLand
1990,78130GLSTR3150I,50290,110027375613,29.67665,-98.15189,0,14,-257,908,FRS,2019,NULL,NULL,GLASTRON INC,3150 IH 35 W,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,153237052,GENMAR HOLDINGS INC,NULL,6,C,NULL,LEE RAINES,5126257761,NULL,NULL,9.7,8.7,0.5,297,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.180000007,6DigitNAICS,NULL,336612,336,3366,33661,336612,NULL,NULL,NULL,NULL,NULL,3732,NULL,1619663,NULL,1014.6071,12971,10933.61438,NULL,NULL,1,NULL,NULL,NULL,NULL
1995,78130HLLPL2415L,50291,110002134468,29.73596,-98.08109,0,14,-248,916,FRS,2019,NULL,NULL,HALL PLATING CO,2415 LIFEHAUS INDUSTRIAL DR,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,89596423,NA,NA,NULL,6,C,NULL,JAMES HALL,2106207121,NULL,NULL,9.1,8.8,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.389999986,6DigitNAICS,NULL,332813,332,3328,33281,332813,NULL,NULL,NULL,NULL,NULL,3471,NULL,1620029,NULL,958.8389583,12971,4597.003653,NULL,NULL,1,NULL,NULL,NULL,NULL
2001,78130LGHTN1431F,50292,110000464523,29.70288,-98.08621,0,14,-249,912,FRS,2019,NULL,NULL,FLEXTRONICS (FORMERLY LIGHTNING MFG SOLUTIONS),1431 FM 1101,NEW BRAUNFELS,COMAL,TX,78130,781302622,48091,48,14607886,14607886,FLEXTRONICS INTL USA LTD,NULL,6,C,NULL,COURT B. VAN SICKLER,8306081200,NULL,NULL,10,9.1,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.039999999,6DigitNAICS,NULL,332322,332,3323,33232,332322,NULL,NULL,NULL,NULL,NULL,3469,NULL,1619653,NULL,1301.223568,12971,4037.880311,NULL,NULL,1,NULL,NULL,NULL,NULL
2013,78130NWBRN3150I,50293,110000743928,29.675989,-98.152833,0,14,-257,908,FRS,2019,NULL,NULL,"HENRY SONS CONSTRUCTION, INC - GLAS PLANT",3150 IH-35 S,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,NA,NA,HENRY SONS CONSTRUCTION INC - GLAS PLANT,6,C,NULL,KYLE WAHRMUND,8306204000,NULL,KWAHRMUND@SCHLITTERBAHN.COM,9.7,8.7,0.5,299.8,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.109999999,6DigitNAICS,NULL,326121,326,3261,32612,326121,NULL,NULL,NULL,NULL,NULL,3082,NULL,1619663,NULL,943.1528692,12971,11043.9158,NULL,NULL,1,NULL,NULL,NULL,NULL
1999,78130NWBRN631BA,50294,110000464532,29.699066,-98.14009,0,14,-256,912,FRS,2019,NULL,NULL,NEW BRAUNFELS GENERAL STORE INTL,631 BAVARIAN,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,NA,NEW BRAUNFELS GENERAL STORE INT'L,NULL,6,C,NULL,BECKIE WHITTIER,8306204000,NULL,NULL,9.8,6,0.5,302.6,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325510,325,3255,32551,325510,NULL,NULL,NULL,NULL,NULL,2851,NULL,1619663,NULL,165.9762594,12971,9250.297507,NULL,NULL,1,NULL,NULL,NULL,NULL
1994,78130RCRPN483NW,50295,110002134477,29.69953,-98.072521,0,14,-247,911,FRS,2019,NULL,NULL,CARPENTER CO,483 N W END ST,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,121829725,CARPENTER CO,NULL,6,C,NULL,JIM HACKER,8177780131,NULL,NULL,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.180000007,4DigitNAICS,NULL,326140,326,3261,32614,326140,NULL,NULL,NULL,NULL,NULL,3086,NULL,1620061,NULL,1888.042961,12971,2859.04526,NULL,NULL,1,NULL,NULL,NULL,NULL
2016,78130SYMNS1155C,50296,110002134486,29.70509,-98.09937,0,14,-251,912,FRS,2019,NULL,NULL,DAYTON SUPERIOR SYMONS STEEL FORMS DIV,1155 CHURCH HILL DR,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,41604463,DAYTON SUPERIOR CORP,DAYTON SUPERIOR CORP,6,C,NULL,REAGAN HILL,8306256945,NULL,REAGANHILL@DAYTONSUPERIOR.COM,19.2,9.1,0.9,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.170000002,6DigitNAICS,NULL,332312,332,3323,33231,332312,NULL,NULL,NULL,NULL,NULL,3499,NULL,1620031,NULL,800.9928154,12971,5269.045994,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78130THCLM766HW,50297,110009498659,29.740782,-98.090817,0,14,-250,917,FRS,2019,NULL,NULL,THE COLEMAN CO INC,766 FM 306,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,787449438,161403852,NEWELL BRANDS INC,NEWELL BRANDS INC,6,C,NULL,CHRISTINE FRANKLIN,8306436716,NULL,CHRISTINE.FRANKLIN@NEWELLCO.COM,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,3086,NULL,1620031,NULL,1464.339733,12971,5662.417368,NULL,NULL,1,NULL,NULL,NULL,NULL
2002,78130WSTPN555PO,50298,110009498490,29.69761,-98.10561,0,14,-251,911,FRS,2019,NULL,NULL,MISSION VALLEY FABRICS,555 PORTER ST,NEW BRAUNFELS,COMAL,TX,78130,78130,48091,48,NA,7934144,PLAINS COTTON COOPERATIVE ASSOC,NULL,6,C,NULL,NULL,NULL,NULL,NULL,11.9,11.1,0.6,333.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,313210,313,3132,31321,313210,NULL,NULL,NULL,NULL,NULL,2211,NULL,1619653,NULL,118.0114862,12971,5989.395883,NULL,1,1,NULL,NULL,NULL,NULL
2018,78130WTRWR15655,50299,110021017843,29.655512,-97.744546,0,14,-208,905,FRS,2019,NULL,NULL,LONESTAR FIBERGLASS COMPONENTS LLC,15655 E US HWY 90,KINGSBURY,GUADALUPE,TX,78638,78638,48187,48,NA,NULL,NA,NA,6,C,NULL,CHRIS OWENS,8308756900,NULL,CHRIS@LONESTARFIBERGLASSPOOLS.COM,16.8,22.3,1,298.1,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,3089,NULL,1631385,NULL,1185.084387,12971,29628.22483,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78131LFRGCSOLMS,50300,110000464550,29.672028,-98.175083,0,14,-260,908,FRS,2019,NULL,NULL,CEMEX CONSTRUCTION MATERIALS SOUTH LLC - BALCONES PLANT,2580 WALD RD,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,NA,189840945,CEMEX INC,CEMEX INC,6,C,NULL,LILLIAN DEPRIMO,8655415506,NULL,LILLIANF.DEPRIMO@CEMEX.COM,102.4,8.2,2.8,437.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.079999998,6DigitNAICS,NULL,327310,327,3273,32731,327310,NULL,NULL,NULL,NULL,NULL,3241,NULL,1619663,NULL,5.875577247,12971,13220.96144,NULL,NULL,1,1,NULL,NULL,NULL
2018,78132CHMCL350AP,50301,110001866712,29.681944,-98.181944,0,14,-261,909,FRS,2019,NULL,NULL,LHOIST NORTH AMERICA - PLANT,350 APG LN,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,151549649,NA,LHOIST N.A.,LHOIST NORTH AMERICA,6,C,NULL,AARON JONES,8302211605,NULL,AARON.JONES@LHOIST.COM,30.5,17.1,2,477.6,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,327410,327,3274,32741,327410,NULL,NULL,NULL,NULL,NULL,3274,NULL,1619663,NULL,1254.449657,12971,13565.44352,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78132TXPRT7781F,50302,110000874572,29.79992,-98.03647,0,14,-243,925,FRS,2019,NULL,NULL,MARTIN MARIETTA INC - HUNTER CEMENT PLANT,7781 FM 1102,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,91701730,809750912,MARTIN MARIETTA MATERIALS INC,MARTIN MARIETTA MATERIALS INC,6,C,NULL,MICHAEL MEINEN,9726473414,NULL,MICHAEL.MEINEN@MARTINMARIETTA.COM,99.1,11.1,3.4,435.9,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.079999998,6DigitNAICS,NULL,327310,327,3273,32731,327310,NULL,NULL,NULL,NULL,NULL,3241,NULL,1630285,NULL,852.5872402,12971,10143.29961,NULL,1,1,1,NULL,NULL,NULL
2012,7813WBRCYN42STL,50303,110055475472,29.75537,-98.05884,0,14,-246,919,FRS,2019,NULL,NULL,BORACAY NEW BRAUNFELS,420 STOLTE ROAD,NEW BRAUNFELS,COMAL,TX,78130,781307139,48091,48,4393168,NA,NA,BORACAY NEW BRAUNFELS,6,C,NULL,PAT DZIUK,8303877105,NULL,PAT@BORACAYNB.COM,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325199,325,3251,32519,325199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1630299,NULL,1172.148555,12971,5326.456675,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,7813WLSRPL3567I,50304,110037957636,29.67061,-98.1592,0,14,-258,908,FRS,2019,NULL,NULL,NATIONWIDE TANK & PIPE LLC,3567 IH 35 S.,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,NA,NULL,NA,NA,6,C,NULL,MR. HOWARD GUIDRY,8303874020,NULL,HOWARDGUIDRY@NATIONWIDETANKANDPIPE.COM,15.2,48.3,0.9,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.109999999,6DigitNAICS,NULL,326121,326,3261,32612,326121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1619663,NULL,831.029293,12971,11828.50921,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7813WRTHTM21946,50305,110070071519,29.643541,-98.252824,0,14,-269,904,FRS,2019,NULL,NULL,RTI HOT MIX GARDEN RIDGE HMP,21946 OLD NACOGDOCHES RD,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,NA,NA,SUMMIT MATERIALS LLC,SUMMIT MATERIALS LLC,6,C,NULL,PAUL VILLARREAL,5122513713,NULL,PAUL.VILLARREAL@AUSTINMATERIALS.COM,10.7,11.6,1,397,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.430000007,6DigitNAICS,NULL,324121,324,3241,32412,324121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1620043,NULL,377.4562417,12971,21356.50766,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7813WSCHRT19347,50306,110043671185,29.6227,-98.2513,0,14,-269,901,FRS,2019,NULL,NULL,SCHERTZ READYMIX CONCRETE,19347 I-35 N,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,NA,805344798,VULCAN MATERIALS CO,VULCAN MATERIALS CO,6,C,NULL,EDDIE SAUCEDO,2105243500,NULL,SAUCEDOE@VMCMAIL.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7850657,NULL,988.0753603,12971,22122.33883,NULL,1,1,NULL,NULL,NULL,NULL
2018,7813WSPHLT29649,50307,110070244798,29.650433,-98.24415,0,14,-268,905,FRS,2019,"Not clear, nothing visible at coordinate location",NULL,ASPHALT INC GARDEN RIDGE,"29.649971, -98.244195",SCHERTZ,COMAL,TX,78132,78132,48091,48,NA,NULL,NA,NA,6,C,NULL,THOMAS PLAYFAIR,5128975550,NULL,THOMAS@LSPAVING.COM,10.7,11.6,1,397,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.430000007,6DigitNAICS,NULL,324121,324,3241,32412,324121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1620041,NULL,187.7941966,12971,20311.52816,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78140LLPTRHWY87,50308,110037848498,29.261336,-97.786582,0,14,-214,851,FRS,2019,NULL,NULL,LAZARUS REFINERY LLC,11372 US HWY 87 E,NIXON,WILSON,TX,78140,78140,48493,48,NA,NULL,NA,NA,6,C,NULL,STEVE WILSON,2103155225,NULL,SWILSONSE@GMAIL.COM,9.4,0,0.9,293.7,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.200000003,6DigitNAICS,NULL,324110,324,3241,32411,324110,NULL,NULL,NULL,NULL,NULL,2911,NULL,1623641,NULL,786.4943639,12971,55708.90923,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78150SDDRN16515,50309,110002134495,29.5298,-98.2789,0,14,-273,889,FRS,2019,NULL,NULL,US DOD USAF RANDOLPH AFB RANGE,902 CES/CEAN 1651 FIFTH ST W,RANDOLPH AFB,BEXAR,TX,78150,78150,48029,48,NA,NA,US DEPARTMENT OF DEFENSE,US DEPARTMENT OF DEFENSE,6,F,DOD,STEVEN A. DIAZ,2102950936,NULL,STEVEN.A.DIAZ4.CIV@MAIL.MIL,7.6,0.7,1,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.370000005,6DigitNAICS,NULL,928110,928,9281,92811,928110,NULL,NULL,NULL,NULL,NULL,9711,NULL,7851045,NULL,1913.775256,12921,18201.94493,NULL,NULL,1,NULL,NULL,NULL,NULL
2000,78154CRNDP7451F,50310,110000464569,29.61678,-98.28675,0,14,-273,901,FRS,2019,NULL,NULL,CORONADO PAINT CO,7451 FM 3009,SCHERTZ,COMAL,TX,78154,78154,48091,48,82400441,82400441,CORONADO PAINT CO,NULL,6,C,NULL,BRUCE HAMMERSLA,9044286461,NULL,NULL,9.8,6,0.5,302.6,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325510,325,3255,32551,325510,NULL,NULL,NULL,NULL,NULL,2851,NULL,1620043,NULL,1390.58477,12921,19764.67441,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78154MNTCH9893D,50311,110000464578,29.612496,-98.292187,0,14,-274,900,FRS,2019,NULL,NULL,PSP INDUSTRIES - SCHERTZ,9893 DOERR LN,SCHERTZ,COMAL,TX,78154,78154,48091,48,49749401,9145103,PSP INDUSTRIES,PSP INDUSTRIES,6,C,NULL,RON STIRM,2106519595,NULL,RONS@PSPINDUSTRIES.COM,10,9.1,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.170000002,6DigitNAICS,NULL,332312,332,3323,33231,332312,NULL,NULL,NULL,NULL,NULL,3441,NULL,7850637,NULL,1684.975012,12921,19077.51621,NULL,NULL,1,1,NULL,NULL,NULL
2017,78154SFGRD5926C,50312,110032744699,29.599987,-98.281927,0,14,-273,898,FRS,2019,NULL,NULL,ARMORTEX (FORMERLY SAFEGUARD SECURITY SERVICES),5926 CORRIDOR PKWY,SCHERTZ,GUADALUPE,TX,78154,78154,48187,48,38352480,NULL,NA,NA,6,C,NULL,RICK SNELLING,2106618306,124,RSNELLING@ARMORTEX.COM,11.4,10.1,0.7,394.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,313320,313,3133,31332,313320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7851043,NULL,1033.878585,12921,19387.36094,NULL,NULL,1,NULL,NULL,NULL,NULL
2013,78154TFFNY21455,50313,110001871083,29.631754,-98.262273,0,14,-270,903,FRS,2019,NULL,NULL,TIFFANY BRICK - OGDEN PLANT,21455 FM 2252,SCHERTZ,COMAL,TX,78154,78154,48091,48,NA,967342197,TIFFANY BRICK CO LP DBA HANSON BRICK,LEHIGH HANSON,6,C,NULL,Mike Shipley,4694587973,NULL,mike.shipley@forterrabp.com,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327331,327,3273,32733,327331,NULL,NULL,NULL,NULL,NULL,3271,NULL,1620043,NULL,90.00925519,12921,22638.60263,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78154WDTCH21700,50314,110002134501,29.628573,-98.260253,0,14,-270,902,FRS,2019,NULL,NULL,UFP SCHERTZ LLC,21700 FM 2252,SCHERTZ,GUADALUPE,TX,78154,78154,48187,48,78475887,17104670,UNIVERSAL FOREST PRODUCTS INC,UNIVERSAL FOREST PRODUCTS INC,6,C,NULL,NANCY DEGOOD,6163646161,NULL,NDEGOOD@UFPI.COM,9.4,8.1,0.8,388.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321114,321,3211,32111,321114,NULL,NULL,NULL,NULL,NULL,2491,NULL,1620043,NULL,442.2273391,12971,22638.44343,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,78154WRGHT9998D,50315,110037146335,29.60222,-98.2883,0,14,-274,899,FRS,2019,NULL,NULL,AXEL ROYAL LLC,9998 DOERR LN,SCHERTZ,COMAL,TX,78154,78154,48091,48,21556246,81170589,AXEL AMERICAS LLC,AXEL AMERICAS LLC,6,C,NULL,TOM SCHROEDER,8164714590,NULL,TOM.SCHROEDER@AXELCH.COM,10.7,11.6,1,397,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,324191,324,3241,32419,324191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7851043,NULL,1682.2459,12921,18919.26236,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,78155CRGLL2464S,50316,110031000869,29.59486,-98.00111,0,14,-239,897,FRS,2019,NULL,NULL,CARGILL FEED & NUTRITION SEGUIN,2464 STATE HWY 46 N,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,6249189,6249189,CARGILL INC,CARGILL INC,6,C,NULL,SUSAN HAAS,8002274455,NULL,SUSAN_HAAS@CARGILL.COM,12.2,10.3,0.7,394.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.370000005,6DigitNAICS,NULL,311119,311,3111,31111,311119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1619701,NULL,339.6749438,12971,13381.66281,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,78155HLLYF1200W,50317,110035049630,29.5795,-97.982889,0,14,-237,895,FRS,2019,NULL,NULL,TYSON FARMS INC - SEGUIN POULTRY PROCESSING PLANT,1200 W KINGSBURY ST,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,57578627,6903702,TYSON FOODS INC,TYSON FOODS INC,6,C,NULL,S. KYNAN BARRY,8304018890,NULL,KYNAN.BARRY@TYSON.COM,11.3,9.1,0.6,449.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311615,311,3116,31161,311615,NULL,NULL,NULL,NULL,NULL,2015,NULL,1620829,NULL,233.0350171,12971,15600.67682,NULL,1,1,NULL,NULL,NULL,NULL
1992,78155LSNMT1001C,50318,110002134529,29.59668,-97.95058,0,14,-233,897,FRS,2019,NULL,NULL,OLSON METAL PRODUCTS CO,1001 CROSSROADS BLVD,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,82162975,NA,NA,NULL,6,C,NULL,JOHN WARD,2103797000,NULL,NULL,10.1,7.1,0.6,324.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.319999993,6DigitNAICS,NULL,332116,332,3321,33211,332116,NULL,NULL,NULL,NULL,NULL,3469,NULL,1620855,NULL,964.1005464,12971,15467.15468,NULL,NULL,1,NULL,NULL,NULL,NULL
1992,78155LSNMT1903N,50319,110002134538,29.58874,-97.96491,0,14,-235,896,FRS,2019,NULL,NULL,OLSON METAL PRODUCTS CO,1903 N AUSTIN ST,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,82162975,NA,NA,NULL,6,C,NULL,JOHN WARD,2103797000,NULL,NULL,10.1,7.1,0.6,324.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.319999993,6DigitNAICS,NULL,332116,332,3321,33211,332116,NULL,NULL,NULL,NULL,NULL,3469,NULL,1620829,NULL,1587.663373,12971,15450.53693,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,78155MRBLMRTE4B,50320,110001132382,29.553858,-98.028132,0,14,-243,891,FRS,2019,NULL,NULL,MARBLE MASTERS OF TEXAS INC.,12310 F.M. 725,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,83949800,NA,NA,NULL,6,C,NULL,JOHN R. HAAKE,8303037744,NULL,JOHN@MARBLEMASTERSOFTEXAS.COM,10.4,7.9,0.6,299.8,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.180000007,4DigitNAICS,NULL,326191,326,3261,32619,326191,NULL,NULL,NULL,NULL,NULL,3087,NULL,1619705,NULL,463.4798218,12971,17327.83384,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78155MSDVT1STEE,50321,110031000878,29.57908,-98.03134,0,14,-243,895,FRS,2019,NULL,NULL,TMS INTERNATIONAL LLC,100 STEEL MILL RD,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,190237354,614394299,TMS INTERNATIONAL CORP,TMS INTERNATIONAL CORP,6,C,NULL,MICHAEL CONNOLLY,2159565618,NULL,MCONNOLLY@TMSINTERNATIONAL.COM,6.4,7.6,0.3,320.6,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.189999998,6DigitNAICS,1,562920,562,5629,56292,562920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1620075,NULL,497.3941704,12971,14506.60387,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78155MTRLN3740N,50322,110000464587,29.61611,-97.96755,0,14,-235,900,FRS,2019,NULL,NULL,CONTINENTAL POWERTRAIN USA LLC,3740 N AUSTIN ST,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,NA,59177100,CONTINENTAL AG,CONTINENTAL AG,6,C,NULL,MS. REBECCA EHRIG,8303727380,NULL,REBECCA.EHRIG@CONTINENTAL-CORPORATION.COM,10.2,7.8,0.6,353.7,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,336320,336,3363,33632,336320,NULL,NULL,NULL,NULL,NULL,3679,NULL,1620731,NULL,2596.072477,12971,12754.91578,NULL,NULL,1,NULL,NULL,NULL,NULL
2001,78155VRCRM920SC,50323,110012702780,29.59437,-97.95528,0,14,-234,897,FRS,2019,NULL,NULL,VERCERAM CO LLC,920 SCHRIEWER ST,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,NA,NA,NA,NULL,6,C,NULL,BRIAN LAUFERBERG,8303799474,NULL,NULL,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,3089,NULL,1620855,NULL,1439.286616,12971,15415.4179,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78155XRXSC2001P,50324,110000464596,29.59198,-97.99965,0,14,-239,896,FRS,2019,NULL,NULL,XERXES CORP,2001 PROFORM RD,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,98278112,98278112,XERXES CORP,XERXES CORP,6,C,NULL,THOMAS L. TIETJEN,9528871890,NULL,TOM.TIETJEN@XERXES.COM,22.9,13.7,1.1,291.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,3089,NULL,1619701,NULL,620.2871,12971,13730.16721,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,78156CVCND2301N,50325,110002446283,29.593611,-97.998886,0,14,-239,897,FRS,2019,NULL,NULL,CAVCO INDUSTRIES INC SEGUIN,2301 N HWY 46,SEGUIN,GUADALUPE,TX,78155,78155,48187,48,59006408,9015264,CAVCO INDUSTRIES INC,CAVCO INDUSTRIES INC,6,C,NA,RICK RODRIGUEZ,6022566263,NULL,RICKR@CAVCO.COM,9.1,10.1,0.8,312,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321991,321,3219,32199,321991,NULL,NULL,NULL,NULL,NULL,2451,NULL,1619701,NULL,590.9497717,12971,13582.44937,NULL,NULL,1,NULL,NULL,NULL,NULL
