TotalemploymentnumberofjobsUmp,FarmemploymentUmpPCT,MiningquarryingandoilandgasextractionUmpPCT,ConstructionUmpPCT,ForestryfishingandrelatedactivitiesUmpPCT,HealthcareandsocialassistanceUmpPCT,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,UnemploymentRate,Populationpersquaremile2010,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,prienv,prienvOppose,teachGW,teachGWOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
10998.0,0.56,7.46,4.3,,,50011.0,5355273,31.18,10.17,8.21,11.85,2.2,9.9,30.6,69.28,57.51,43.09,59.55,40.59,50.82,20.24,50.63,20.96,52.95,25.54,55.41,18.53,61.25,15.65,58.15,16.21,64.2,35.21,54.75,44.05,60.23,38.85,36.64,62.67,76.64,23.25,74.18,25.93,29.67,69.24,62.7,33.71,71.05,29.59,59.56,21.79,47.29,35.79,40.99,28.39,54.46,45.42,40.92,49.15,54.16,35.53,57.07,31.23,61.67,28.14,62.1,27.46,42.56,57.44,47.86,9.35
48622.0,0.58,0.38,1.71,0.31,5.15,38897.0,3395257,26.07,15.26,21.93,18.5,4.0,108.8,29.62,70.34,57.44,42.79,58.54,41.28,51.48,19.52,51.1,21.17,53.06,25.86,54.62,18.1,62.71,15.52,58.34,16.29,65.55,34.02,55.52,43.92,60.33,39.4,38.33,61.38,77.33,22.9,76.2,23.93,28.63,70.07,62.74,33.32,70.62,29.69,59.26,20.97,44.63,38.77,41.07,29.93,52.52,47.44,37.44,51.68,51.48,37.48,54.13,33.63,60.3,28.46,61.77,27.01,42.12,57.88,49.71,9.2
11094.0,0.29,1.16,3.12,1.64,1.39,48389.0,607950,18.98,25.88,12.21,17.49,4.3,91.9,31.03,68.96,56.5,44.06,58.27,41.83,49.0,21.06,48.27,22.55,50.75,28.37,53.03,20.7,61.17,15.75,57.0,16.52,64.28,35.76,55.17,44.51,62.82,37.01,38.17,61.63,78.31,22.03,75.85,24.65,32.24,66.57,62.4,33.89,69.6,30.94,58.03,24.76,44.64,38.78,41.13,31.54,51.4,48.65,36.59,54.66,50.75,40.37,54.46,35.45,59.76,31.54,60.11,31.52,40.63,59.37,48.73,9.78
4690.0,4.11,5.64,1.8,0.96,,50310.0,370542,22.2,18.73,5.46,8.75,2.8,10.0,27.3,72.75,48.62,51.99,49.98,50.52,43.96,23.9,43.54,26.33,44.88,33.57,49.39,25.53,57.45,17.47,52.38,19.21,61.12,39.77,51.38,48.58,67.52,32.73,41.72,58.36,75.51,25.57,73.71,27.24,29.55,69.34,58.51,37.88,62.97,37.66,51.24,31.6,38.83,42.61,35.58,37.64,43.34,56.74,30.3,60.66,43.91,47.69,48.15,41.98,55.04,36.95,54.37,37.64,33.7,66.3,41.11,12.12
1067.0,8.99,0.78,2.9,,3.39,47995.0,53869,21.62,20.79,5.6,7.26,2.7,2.1,32.81,67.09,52.29,49.27,53.54,47.34,45.25,22.09,44.41,24.75,48.76,31.9,51.03,22.97,60.41,16.84,56.63,17.15,60.88,39.58,51.23,48.57,65.37,34.38,38.71,60.48,78.0,22.32,73.59,27.07,36.01,63.8,60.86,35.49,66.49,34.65,55.91,27.4,42.25,39.56,40.49,33.65,48.17,51.81,35.21,58.65,50.5,43.07,52.77,39.15,57.98,35.69,59.33,33.92,38.9,61.1,46.29,10.46
23097.0,2.71,4.43,2.29,0.49,1.92,36660.0,4722996,27.87,13.91,7.73,14.46,3.6,36.8,31.17,68.66,61.44,37.61,59.37,40.11,56.3,16.44,55.55,17.77,58.45,22.59,58.88,15.04,66.93,13.5,62.08,13.5,67.23,31.73,58.0,40.81,60.63,38.09,35.94,63.86,78.71,20.87,77.51,21.98,27.42,71.36,67.34,28.89,76.04,24.49,63.78,17.47,51.53,33.34,41.64,26.54,60.86,39.07,45.31,44.07,59.1,29.63,61.91,25.36,66.09,22.59,66.68,22.56,46.66,53.34,50.59,7.89
19012.0,3.49,0.35,2.64,0.52,1.58,50702.0,1271624,24.17,18.03,19.36,13.28,3.4,44.0,29.99,69.97,56.28,44.38,57.63,42.41,48.06,20.69,45.95,22.75,48.24,29.08,51.67,20.22,60.59,16.23,57.42,16.8,64.22,35.56,55.56,43.81,63.2,36.54,38.79,60.93,78.02,22.26,75.21,25.09,30.81,68.17,62.21,34.1,70.03,30.63,57.32,22.27,44.06,39.71,39.73,30.49,50.31,49.72,36.87,53.6,50.74,39.77,53.39,35.89,58.89,29.92,59.84,29.24,40.75,59.25,47.95,9.69
3377.0,7.09,,1.08,,2.03,42507.0,475400,28.98,14.27,14.26,21.54,3.7,8.7,27.75,72.06,54.78,43.0,51.17,48.55,52.76,17.22,51.29,19.75,53.11,26.77,56.63,17.27,63.94,14.33,58.37,14.24,62.61,37.04,52.58,46.39,65.02,33.61,37.58,62.4,75.87,23.93,74.88,24.71,24.52,74.63,65.9,30.13,73.52,27.5,57.19,20.95,47.35,35.2,34.86,27.84,56.25,43.76,42.62,46.0,57.33,30.79,58.83,27.67,63.26,25.61,63.15,25.85,42.49,57.51,43.08,8.84
8835.0,3.57,0.34,3.77,0.48,1.81,43459.0,317383,17.4,25.49,7.73,16.26,3.3,25.9,31.55,68.53,53.52,47.32,57.3,43.32,46.67,22.28,47.21,23.45,49.2,29.39,52.45,22.29,59.84,15.78,55.65,17.09,64.66,36.0,55.29,44.52,62.13,38.22,37.42,62.5,78.12,22.6,75.89,25.03,33.04,65.85,60.83,35.55,67.08,33.56,57.39,26.9,44.02,37.78,43.01,32.18,49.29,50.75,33.97,57.26,48.06,43.48,52.45,37.61,58.74,32.95,58.25,33.24,38.53,61.47,46.86,10.78
34658.0,1.76,0.34,3.56,0.23,2.03,36561.0,1881339,25.65,13.84,24.06,12.85,3.0,83.5,32.91,67.11,63.02,36.8,65.84,34.22,54.83,17.29,55.87,17.76,58.26,21.85,59.66,15.31,67.56,12.54,62.64,13.2,70.18,29.66,61.08,38.25,55.51,44.33,32.1,67.98,79.6,20.48,78.86,21.44,31.08,67.47,66.39,29.8,76.35,24.22,63.66,17.76,51.51,32.55,47.9,26.15,58.54,41.5,41.3,48.2,55.79,33.53,60.47,27.51,66.2,23.04,65.42,23.92,45.64,54.37,51.34,8.38
2266.0,4.99,,1.12,,,41704.0,162992,21.71,23.9,8.52,12.72,2.3,4.3,27.95,72.1,50.42,50.13,51.13,49.04,44.87,23.56,43.75,26.02,45.52,32.78,48.7,24.88,57.91,17.56,53.15,19.1,61.44,38.99,51.95,48.05,67.52,32.66,42.43,57.57,76.21,24.66,74.24,26.45,30.12,68.68,59.08,37.33,63.43,36.96,52.6,30.14,39.21,43.31,35.88,37.66,44.53,55.56,31.16,59.67,44.68,46.53,48.74,41.11,54.96,36.42,55.01,36.7,35.29,64.71,43.7,11.57
13091.0,2.47,1.43,1.01,,,28457.0,839201,21.45,11.74,12.63,15.05,4.4,36.2,30.84,69.06,64.23,35.45,65.15,34.11,56.28,17.24,54.8,17.88,57.37,21.11,57.64,14.4,64.66,14.12,60.68,14.49,67.8,30.98,59.51,39.4,57.11,41.86,37.13,62.63,78.85,20.91,77.23,22.52,29.02,69.35,66.16,30.09,75.61,24.5,63.35,16.54,50.74,35.34,43.24,25.56,59.81,40.15,45.08,44.02,57.71,30.56,61.31,26.05,65.04,22.93,66.02,22.74,47.79,52.21,54.86,7.72
203968.0,0.37,0.08,1.36,0.06,3.29,42773.0,14886755,27.79,10.03,35.9,13.87,3.8,295.2,34.39,65.6,64.54,34.45,65.05,34.59,57.05,16.68,59.09,17.49,62.21,19.92,57.22,14.01,68.61,13.15,63.86,13.99,68.29,29.71,61.33,36.96,53.98,43.86,33.02,66.91,82.33,17.64,78.49,21.18,29.7,68.64,66.41,29.88,77.96,22.53,68.79,16.13,50.6,33.65,48.87,26.03,60.39,38.88,43.59,45.56,56.78,31.75,61.25,25.69,66.12,20.94,66.78,20.92,47.11,52.89,55.75,7.84
1253069.0,0.06,0.28,1.87,0.02,3.48,46058.0,97527759,26.07,11.41,20.6,16.11,3.1,1383.1,37.76,62.0,71.59,28.43,70.91,28.44,60.62,14.8,61.99,14.55,63.55,17.39,63.11,12.27,69.45,11.26,67.19,11.52,72.48,26.86,62.74,36.61,53.63,46.16,31.47,68.3,83.68,16.19,81.03,18.38,32.32,65.83,70.57,26.01,81.2,18.99,75.51,12.67,54.97,31.01,57.96,20.92,67.22,32.56,49.05,42.24,63.2,27.19,68.0,22.52,72.61,18.76,72.85,19.83,53.69,46.32,60.1,6.57
7507.0,3.88,,4.22,,1.06,51968.0,299571,18.64,23.67,8.07,10.64,2.4,14.8,34.06,65.99,56.74,44.09,61.16,39.71,49.17,20.16,50.64,20.96,53.99,26.73,56.43,19.65,64.26,13.94,59.74,14.74,66.99,33.67,57.58,42.18,59.0,41.32,33.14,66.78,79.34,21.12,77.03,23.88,35.7,63.41,63.36,33.02,71.67,29.29,61.39,23.08,47.53,34.65,47.04,29.4,53.1,46.95,36.53,56.08,52.12,40.46,56.78,34.32,63.37,29.34,62.76,29.59,41.12,58.88,48.95,9.86
552.0,9.99,,,,0.62,63756.0,615821,27.74,23.59,0.0,2.82,2.5,0.7,32.12,67.86,49.55,51.67,51.07,49.65,44.49,22.73,43.46,25.81,47.15,33.55,49.48,24.6,60.15,16.93,55.46,17.75,60.48,40.47,51.47,48.78,66.59,33.62,40.14,59.68,77.85,22.91,74.34,26.59,35.88,63.66,60.5,36.01,64.89,36.16,54.67,29.28,40.96,40.93,39.38,36.2,46.63,53.42,32.94,60.93,48.36,45.55,51.51,40.94,57.28,36.83,57.96,36.07,37.01,62.99,45.23,11.1
8242.0,5.65,,2.54,,,41592.0,603479,21.73,24.08,5.74,15.24,3.4,18.5,29.34,70.59,54.66,46.03,54.72,45.42,47.36,21.36,46.13,23.88,50.24,29.86,52.08,21.32,60.88,16.61,56.27,17.27,61.96,37.53,52.12,46.99,66.4,33.22,40.48,59.13,76.89,22.67,74.08,25.85,31.24,67.9,61.35,34.74,67.43,33.24,55.26,25.67,41.82,40.63,38.65,33.34,49.52,50.45,35.94,55.29,49.93,40.88,52.67,36.58,58.0,32.87,58.8,32.47,38.82,61.18,46.08,10.14
56069.0,0.88,0.08,1.49,0.17,4.86,40010.0,3701177,23.77,15.82,30.7,16.82,4.4,104.6,27.18,72.85,54.39,45.58,52.89,46.84,48.74,19.94,45.45,22.42,45.6,29.17,49.66,19.56,57.34,16.12,54.01,17.36,62.93,37.01,54.96,44.77,65.95,33.83,41.49,58.37,76.39,24.26,74.44,26.01,26.68,71.83,61.72,34.4,65.29,34.59,54.63,24.46,40.27,43.0,35.68,32.4,47.27,52.87,35.16,52.41,48.19,39.47,51.16,34.66,55.4,32.59,56.13,32.64,39.12,60.88,47.28,9.61
175466.0,0.52,0.34,4.11,0.12,2.49,47239.0,15588622,26.82,11.09,26.1,9.55,4.2,230.7,29.6,70.46,61.88,37.85,60.68,38.9,53.03,18.4,51.58,19.6,50.69,23.95,54.81,17.04,64.4,14.39,59.02,15.36,65.94,33.89,57.19,42.78,59.1,40.97,37.81,62.26,79.27,21.15,78.52,21.67,28.77,69.57,65.02,31.44,71.98,28.13,61.77,19.11,48.87,36.02,40.95,30.76,55.85,44.2,39.25,48.91,52.91,35.27,57.22,29.68,62.09,24.37,62.11,27.53,43.4,56.6,50.66,8.7
144868.0,0.29,0.46,1.53,0.08,2.41,39216.0,9525806,20.65,8.45,25.19,24.13,2.7,332.8,31.57,68.23,61.95,37.08,66.14,33.78,52.38,17.9,50.9,18.26,53.39,23.59,55.78,16.58,63.08,13.88,60.2,13.85,65.98,33.2,60.15,38.45,53.22,45.47,30.44,68.78,79.94,19.15,76.93,22.65,31.09,67.53,66.85,29.73,73.91,25.17,65.56,18.58,51.74,30.9,50.34,26.17,59.27,40.57,39.77,51.59,55.49,36.06,61.08,28.13,67.12,22.42,66.23,22.22,44.18,55.82,53.17,8.35
6451.0,1.14,0.57,2.1,0.42,,45652.0,374005,19.99,20.21,7.86,10.64,2.9,1.5,40.27,59.61,67.84,32.44,70.37,29.73,57.59,15.65,57.82,16.04,63.11,20.38,60.82,13.67,70.46,11.77,67.12,11.34,70.92,28.36,62.73,36.15,51.33,48.17,28.75,70.88,83.43,16.08,80.44,19.56,40.08,58.99,70.1,26.54,79.16,21.49,71.31,14.13,57.5,28.89,55.87,22.97,65.5,34.5,46.98,46.91,63.05,29.76,66.42,25.08,71.23,20.93,72.36,20.26,52.27,47.73,61.16,6.84
925.0,10.89,0.63,,3.2,,35243.0,95465,20.18,23.13,9.37,13.83,3.5,1.8,30.59,69.34,52.58,48.31,53.46,46.63,47.03,22.31,45.59,24.54,48.38,29.93,50.52,21.97,58.61,17.41,54.25,18.29,60.37,39.54,51.68,47.9,64.74,34.86,41.24,58.26,75.93,24.47,72.93,27.55,31.12,67.89,60.83,35.67,66.57,34.08,56.6,25.68,42.06,39.66,38.16,33.36,49.89,50.05,36.91,54.1,50.33,40.38,53.24,36.05,57.88,32.8,58.88,31.96,39.82,60.18,45.5,10.39
4068.0,3.71,2.29,0.92,0.46,6.15,33861.0,360775,27.38,14.8,12.15,38.35,5.1,7.7,32.93,66.85,73.2,25.42,71.52,26.75,64.16,13.83,61.93,13.82,64.61,15.92,61.71,10.45,69.98,12.15,66.21,11.98,72.03,25.65,64.49,33.92,51.94,46.23,33.57,66.35,81.21,17.83,80.65,18.31,27.36,70.45,71.91,24.68,82.09,17.73,72.09,11.28,59.48,30.03,47.66,22.08,70.22,29.64,53.62,35.3,65.36,22.52,68.7,18.72,71.26,16.15,72.63,16.28,55.03,44.97,62.03,5.88
22819.0,2.56,0.49,1.83,,4.31,38830.0,1284852,22.69,19.19,8.26,15.65,3.7,40.3,26.86,73.14,51.17,49.39,51.43,48.6,45.46,23.31,44.1,25.45,45.27,31.36,48.8,23.69,56.57,17.91,52.35,19.47,60.56,39.57,51.11,48.56,66.22,33.62,42.94,56.83,74.72,26.07,73.0,27.56,28.42,70.35,58.83,37.55,64.48,35.95,53.27,28.81,39.35,43.43,34.77,36.14,45.01,55.01,32.66,57.45,45.48,44.98,49.06,40.2,54.69,36.27,54.89,36.3,36.13,63.87,43.44,11.34
9137.0,5.09,1.73,3.64,0.89,,42629.0,1498704,22.7,20.1,20.93,14.89,3.1,26.1,28.47,71.47,56.26,43.93,54.19,45.53,49.13,20.23,47.16,22.55,49.65,28.45,51.86,19.86,59.9,16.43,55.43,17.11,62.64,37.08,53.05,46.53,66.35,33.11,41.17,58.51,76.39,23.89,73.94,25.78,27.59,71.22,61.87,34.13,68.53,31.79,55.74,24.21,42.27,41.39,36.1,32.83,49.64,50.35,36.77,52.08,49.92,38.62,52.55,34.53,57.18,31.49,58.07,31.35,40.48,59.53,46.36,9.65
28076.0,1.58,0.67,3.36,0.18,2.68,46516.0,1334951,21.74,21.47,6.04,12.16,2.7,43.0,29.56,70.37,55.47,45.04,54.9,45.15,47.91,20.84,46.35,23.19,49.04,30.2,51.79,21.57,61.02,16.25,56.62,16.82,63.67,36.26,54.12,45.55,65.85,33.82,39.7,60.13,78.72,21.56,75.24,25.12,31.5,67.56,62.18,34.08,68.9,31.74,55.82,26.0,43.24,39.92,38.27,34.08,49.87,50.17,35.81,56.01,50.17,41.58,52.88,37.91,57.67,35.33,59.13,33.62,39.3,60.7,46.42,9.91
16890.0,2.84,0.85,3.32,0.44,2.87,33668.0,893669,24.1,13.23,22.21,16.82,3.3,69.8,33.54,66.4,64.88,34.94,67.92,31.76,56.34,16.79,56.32,16.94,62.23,19.72,60.64,13.94,68.94,12.86,63.93,13.33,70.35,28.72,60.62,38.53,55.48,44.07,32.58,67.25,81.1,18.64,79.05,20.82,30.5,67.93,66.95,29.31,77.62,22.71,69.3,15.55,51.17,33.36,46.8,24.98,60.41,39.57,43.81,46.61,57.89,31.83,62.53,26.07,67.0,22.77,67.98,21.86,48.92,51.09,56.15,7.72
16055.0,0.6,,6.73,,0.94,38668.0,1861259,25.12,16.54,13.45,15.62,3.2,42.2,30.19,69.71,58.82,40.24,56.74,43.08,53.94,17.17,53.15,19.03,56.11,24.76,58.25,16.3,65.89,13.73,60.16,13.95,66.04,33.7,56.57,42.63,61.34,37.84,35.85,64.13,78.31,21.64,77.08,22.76,27.21,71.73,66.32,29.78,74.01,26.65,61.29,19.62,49.23,34.3,41.46,27.65,57.71,42.31,42.64,46.85,56.93,32.06,59.81,27.73,64.79,24.47,64.77,24.92,43.77,56.23,47.61,8.52
5948.0,4.95,1.73,3.65,,1.42,39392.0,278826,23.92,19.49,5.4,15.44,3.1,15.1,26.4,73.6,49.63,51.07,50.09,50.08,43.91,23.95,41.97,27.04,42.45,33.9,46.98,25.18,56.05,18.76,50.75,19.9,60.19,40.18,49.4,50.66,68.49,31.54,44.74,55.05,74.87,26.11,72.68,28.09,29.49,69.47,58.43,37.8,62.63,37.79,49.83,31.46,38.41,44.71,32.84,38.53,43.82,56.21,31.3,59.21,44.64,45.89,47.64,41.17,53.38,36.81,53.89,36.85,35.32,64.68,42.77,11.51
199947.0,0.28,0.06,1.36,0.3,6.42,28756.0,10011608,31.41,12.52,6.05,30.92,5.5,456.0,34.13,65.78,72.81,25.98,70.78,27.86,64.09,14.15,62.23,14.22,64.21,17.57,62.15,11.04,68.63,12.04,66.13,11.98,70.91,27.26,64.21,34.8,51.43,47.66,32.56,67.73,82.58,16.86,81.36,17.95,28.48,69.17,71.72,24.86,82.35,17.54,72.72,11.64,59.73,30.04,48.2,23.3,68.97,31.06,51.73,36.74,64.85,22.93,68.45,18.59,71.18,15.97,72.4,15.33,56.95,43.05,61.88,5.95
5441.0,3.87,0.25,2.78,,,38660.0,431406,26.52,17.79,28.33,17.29,4.2,63.3,23.93,75.94,52.63,44.57,43.85,56.05,52.56,14.63,50.98,18.35,50.88,28.53,57.68,16.5,65.6,12.34,56.71,12.32,64.01,37.01,52.53,47.16,68.46,30.67,36.34,64.47,75.15,25.18,76.44,23.38,19.13,80.08,67.42,27.98,74.23,26.98,52.51,21.66,43.0,37.18,31.35,29.09,52.22,48.01,38.82,46.84,54.74,31.1,56.34,27.47,62.55,24.83,61.0,26.75,38.95,61.05,36.32,9.03
6312.0,2.63,,,1.06,,46373.0,900276,25.19,17.35,4.66,6.32,2.6,6.7,25.15,74.84,45.26,54.3,42.11,58.06,43.75,22.67,41.85,26.83,42.53,36.58,47.84,26.37,57.69,17.49,51.07,18.86,58.67,42.45,48.48,51.73,71.7,28.23,44.4,56.07,74.4,26.77,73.52,27.05,26.1,72.98,59.45,36.78,62.07,38.69,47.55,33.36,36.4,44.79,30.34,40.25,42.2,57.94,30.01,60.3,44.12,46.63,47.42,41.84,54.11,37.52,53.35,38.75,32.09,67.91,37.17,12.28
12773.0,2.58,0.69,1.73,1.19,,36905.0,766769,22.81,21.04,21.62,18.17,4.3,32.5,25.8,74.23,53.52,46.58,52.08,47.78,47.64,21.27,45.92,23.52,46.52,29.78,50.43,21.51,57.55,16.86,52.72,18.22,62.59,37.58,52.94,46.87,67.84,32.02,42.52,57.39,75.64,25.14,74.26,26.3,26.06,72.55,60.02,35.94,65.98,34.15,52.23,27.75,38.33,44.28,34.7,35.28,44.63,55.49,32.78,55.36,45.51,42.48,48.62,37.93,53.85,34.43,54.27,34.7,36.95,63.05,43.56,10.53
4062.0,9.87,,0.48,,0.91,42786.0,438483,29.7,14.47,7.38,15.61,2.8,9.0,29.43,70.41,58.84,41.0,59.71,39.64,53.01,19.25,50.73,20.54,54.06,25.15,54.58,17.77,61.16,15.88,58.72,16.12,64.14,34.59,54.67,44.23,61.18,37.65,39.34,60.16,77.02,22.72,74.63,25.04,27.96,70.67,64.34,32.1,70.96,29.25,60.68,19.88,48.5,35.9,37.91,29.58,56.16,43.77,42.22,46.97,55.48,33.14,58.36,28.7,62.0,25.91,63.13,25.29,44.98,55.02,50.2,8.62
24208.0,0.92,0.58,4.86,0.37,,53673.0,2150371,27.98,10.67,12.61,12.81,4.5,58.8,26.98,73.01,51.12,48.44,50.48,49.46,48.66,20.72,47.23,23.4,48.27,29.93,52.26,21.39,61.0,16.14,54.21,17.46,62.65,37.69,52.24,47.52,65.73,34.11,41.15,59.19,76.18,24.5,75.07,25.26,25.87,72.92,61.42,34.77,66.22,34.25,52.29,26.12,40.72,40.94,34.62,35.13,47.86,52.19,34.12,54.3,47.91,40.61,51.59,35.26,57.57,30.95,57.06,31.74,37.37,62.63,43.28,10.72
23168.0,2.55,0.46,2.0,0.53,,34468.0,1529074,25.51,16.78,18.78,17.62,3.8,48.3,28.66,71.28,54.3,46.15,55.13,45.05,49.79,20.01,49.2,21.47,51.83,26.21,54.89,18.34,60.5,15.57,56.76,16.34,64.49,35.36,53.09,46.65,63.17,36.44,37.48,62.19,77.02,23.28,73.69,26.82,29.36,69.49,62.25,33.9,70.04,30.51,60.3,22.12,42.73,39.45,38.91,30.92,50.79,49.2,37.23,52.2,51.45,37.9,54.59,33.13,59.86,29.92,60.51,29.44,41.67,58.33,47.56,9.55
3751.0,3.21,,,,1.44,30084.0,207648,20.16,15.18,17.61,15.91,2.7,10.1,29.05,70.94,53.41,47.59,56.88,43.77,46.95,22.3,47.95,23.16,49.44,28.72,53.26,21.58,58.88,16.3,54.92,17.66,63.48,36.87,53.92,45.32,62.27,37.56,37.56,62.07,76.02,24.57,73.72,27.02,29.89,69.07,59.86,36.53,67.41,33.32,56.3,26.04,43.29,38.17,40.9,31.44,48.1,51.83,34.79,55.63,48.2,42.56,52.72,36.61,58.8,32.3,58.03,32.43,37.29,62.72,44.23,10.98
4245.0,6.97,2.32,1.57,,,42335.0,251437,21.24,21.35,5.47,14.84,3.1,9.9,27.1,72.88,50.1,50.62,49.8,50.37,44.41,23.64,43.22,26.71,45.84,33.47,48.29,25.12,57.81,18.24,52.76,19.57,59.77,40.71,49.88,50.11,69.2,30.76,43.91,56.09,75.28,25.59,72.93,27.79,29.55,69.43,58.61,37.55,63.98,36.58,50.52,30.59,38.09,43.97,33.96,37.82,44.12,55.89,31.29,59.76,44.87,46.11,47.56,41.49,53.94,37.15,54.6,36.96,35.28,64.72,42.55,11.51
1357.0,9.66,,,,0.66,38312.0,401268,28.68,14.94,10.78,24.45,3.4,4.0,31.02,68.8,59.42,40.99,59.37,40.39,52.6,18.99,51.34,20.34,54.67,24.76,55.63,17.19,62.71,15.62,59.52,15.68,63.76,35.11,54.83,43.94,61.79,36.98,37.9,61.21,77.67,21.96,74.22,25.56,29.62,69.33,64.28,32.05,72.29,28.29,60.98,19.94,47.69,35.8,39.74,27.63,56.75,43.14,43.22,46.48,56.56,32.48,58.22,29.1,61.93,27.11,63.09,25.63,45.43,54.57,49.96,8.5
1713.0,8.65,,2.49,,0.72,41895.0,151963,20.48,26.68,10.44,15.94,3.2,3.6,29.13,70.96,50.77,50.12,54.65,46.12,45.28,23.63,46.25,24.74,47.76,30.82,52.06,23.99,58.75,16.5,54.4,18.23,63.23,37.47,53.42,46.22,64.2,36.05,38.85,61.08,75.96,24.95,74.18,26.85,31.07,67.84,59.06,37.41,65.1,35.64,54.3,29.03,41.35,39.89,39.29,34.36,46.32,53.73,32.19,58.58,45.81,45.53,50.52,39.33,57.4,34.36,56.35,34.94,35.81,64.2,42.9,11.78
4533.0,6.82,1.9,2.38,1.08,,40669.0,220393,21.76,22.23,7.77,20.2,4.1,7.0,26.63,73.34,51.26,49.39,50.18,49.75,45.14,23.37,43.35,26.08,45.17,32.49,48.38,24.16,56.78,18.37,52.24,19.69,60.14,39.93,50.32,49.38,68.83,30.86,44.53,55.13,75.29,25.4,73.02,27.45,28.54,70.39,58.68,37.47,63.28,37.08,51.41,29.69,38.76,44.17,33.43,37.02,44.76,55.25,32.85,57.29,45.66,44.52,48.4,40.34,53.72,36.63,54.59,36.19,36.04,63.96,43.2,11.23
666572.0,0.1,0.23,1.38,0.02,2.8,65874.0,59917532,26.89,10.07,28.91,6.83,3.1,930.0,34.58,65.53,62.85,37.4,63.3,36.89,55.34,17.98,54.7,19.04,56.55,25.31,57.35,17.47,67.8,13.67,61.6,14.1,70.38,29.9,60.17,39.58,53.86,46.64,32.34,67.76,82.31,17.94,79.88,20.47,34.59,63.99,66.89,29.86,74.31,26.08,67.68,18.38,52.92,31.35,53.53,27.62,58.56,41.6,40.73,51.86,55.19,37.29,61.36,30.49,68.79,22.33,68.87,23.2,45.15,54.86,59.44,8.34
1677.0,8.16,,1.35,,3.79,33039.0,101880,24.36,18.41,23.56,14.71,3.2,3.3,29.94,69.96,53.78,47.1,54.11,46.0,47.71,21.54,46.22,23.78,48.98,29.81,51.31,21.46,59.5,17.08,55.73,17.63,61.39,38.47,52.16,47.27,65.14,34.29,40.58,58.81,76.61,23.61,73.38,26.92,30.62,68.51,61.34,35.0,67.34,33.35,55.66,25.46,42.89,39.92,37.65,32.64,49.78,50.21,37.17,53.73,50.89,39.67,53.31,35.82,57.72,32.9,58.87,31.88,39.89,60.11,46.09,10.03
12665.0,4.09,1.02,2.4,0.88,2.71,46821.0,829575,23.4,19.96,25.04,11.79,3.1,21.7,26.93,73.08,54.96,44.97,54.66,44.99,50.04,20.65,48.89,22.4,50.11,27.48,52.15,19.8,60.08,16.26,55.31,17.57,62.95,36.81,53.91,45.68,64.31,35.33,41.4,58.56,76.41,24.05,74.93,25.33,26.74,71.77,61.39,34.82,68.05,32.06,56.47,23.72,42.32,41.27,37.38,32.68,49.66,50.34,36.12,51.82,48.74,39.13,52.5,34.06,57.56,30.21,57.99,30.47,39.43,60.57,46.4,9.91
95436.0,0.34,0.45,2.96,0.07,2.54,58067.0,5455611,23.04,17.52,9.42,9.16,3.0,193.9,32.64,67.42,55.51,45.11,58.84,41.64,48.27,20.32,46.32,21.44,50.27,28.11,53.13,20.85,60.22,14.99,56.1,15.74,64.57,35.92,56.15,43.96,61.58,38.76,35.68,64.5,78.19,22.57,76.38,24.43,34.3,64.64,63.3,33.33,69.15,31.4,58.04,25.55,47.47,35.95,42.92,31.8,51.67,48.47,36.37,55.94,51.21,41.45,55.01,36.94,61.3,31.42,60.78,32.5,40.59,59.41,48.42,9.83
7340.0,7.88,0.46,1.64,1.95,,42465.0,445661,22.57,23.81,4.85,17.84,3.2,14.9,28.37,71.56,53.76,46.91,53.3,46.64,47.2,22.09,45.84,24.34,48.61,30.18,50.7,22.09,59.18,17.3,55.08,18.16,61.6,38.19,52.04,47.49,66.57,32.97,41.69,58.04,76.47,23.89,73.71,26.61,29.91,69.04,60.53,35.71,66.51,34.0,55.11,26.4,42.14,41.21,37.09,33.94,48.64,51.32,35.28,55.37,48.97,41.27,51.76,37.05,56.79,33.54,57.82,32.86,38.85,61.15,45.7,10.37
1756.0,9.21,,,,3.01,19801.0,110496,14.07,17.29,2.75,5.73,3.2,4.2,29.99,69.89,56.32,44.6,58.87,41.26,49.61,21.66,48.99,22.46,50.97,27.35,53.55,20.11,59.15,16.92,56.48,17.35,63.57,35.72,53.9,44.77,62.04,36.99,40.07,59.3,75.69,24.29,73.01,27.09,29.86,69.35,61.46,35.33,69.43,31.34,58.59,23.14,46.92,36.85,40.08,28.88,52.99,46.97,40.12,50.17,52.96,36.79,56.13,32.52,59.84,30.39,60.3,29.36,40.56,59.44,46.74,9.96
