STATEFP,COUNTYFP,reducetax,CO2limits,localofficials,governor,congress,president,corporations,citizens,regulate,supportRPS,drilloffshore,drillANWR,fundrenewables,rebates,mediaweekly,prienv,teachGW,happening,human,consensus,worried,personal,harmUS,devharm,futuregen,harmplants,timing,affectweather,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,POPESTIMATE2019,UnemploymentRate,AgricultureforestryfishingandhuntingPCT,ConstructionPCT,HealthcareandsocialassistancePCT,Populationpersquaremile2010,TotalemploymentnumberofjobsUmp
54,021,0.42,0.49,0.3,0.31,0.33,0.38,0.32,0.31,0.38,0.31,0.62,0.48,0.46,0.36,0.44,0.33,0.37,0.39,0.3,0.39,0.29,0.24,0.28,0.35,0.37,0.35,0.3,0.45,0.04,0.0,0.35,0.23,0.19,0.36,0.0,0.33,,0.19,0.12,0.0,0.0
54,023,0.12,0.03,0.15,0.14,0.12,0.36,0.31,0.1,0.19,0.02,0.92,0.63,0.19,0.3,0.1,0.36,0.25,0.03,0.05,0.02,0.1,0.07,0.17,0.19,0.26,0.16,0.02,0.05,0.08,0.0,0.45,0.38,0.03,0.21,0.0,0.26,0.25,0.25,0.13,0.0,0.0
54,025,0.41,0.42,0.29,0.27,0.29,0.32,0.32,0.27,0.38,0.28,0.74,0.61,0.47,0.43,0.41,0.33,0.32,0.35,0.2,0.28,0.23,0.15,0.2,0.27,0.3,0.29,0.28,0.45,0.08,0.0,0.46,0.36,0.06,0.31,0.0,0.21,0.11,0.2,0.17,0.0,0.0
54,027,0.38,0.38,0.21,0.23,0.26,0.28,0.27,0.22,0.31,0.21,0.75,0.61,0.41,0.34,0.38,0.25,0.29,0.29,0.17,0.22,0.2,0.13,0.17,0.24,0.25,0.24,0.2,0.4,0.07,0.0,0.47,0.33,0.03,0.29,0.0,0.17,0.08,0.16,0.15,0.0,0.0
54,029,0.32,0.33,0.25,0.29,0.27,0.38,0.31,0.23,0.37,0.23,0.78,0.59,0.31,0.42,0.28,0.34,0.31,0.27,0.15,0.24,0.18,0.08,0.14,0.25,0.32,0.2,0.14,0.31,0.1,0.0,0.46,0.35,0.05,0.22,0.0,0.24,0.07,0.21,0.15,0.01,0.0
54,031,0.39,0.46,0.27,0.32,0.33,0.41,0.33,0.29,0.41,0.28,0.69,0.51,0.44,0.41,0.41,0.28,0.33,0.36,0.26,0.34,0.24,0.15,0.19,0.27,0.31,0.28,0.26,0.41,0.07,0.0,0.47,0.32,0.06,0.25,0.0,0.24,0.09,0.21,0.16,0.0,0.0
54,033,0.32,0.33,0.28,0.28,0.25,0.38,0.41,0.24,0.38,0.26,0.72,0.49,0.41,0.46,0.3,0.41,0.41,0.26,0.2,0.26,0.22,0.11,0.2,0.29,0.36,0.26,0.18,0.31,0.13,0.01,0.51,0.29,0.05,0.25,0.01,0.2,0.03,0.11,0.15,0.0,0.01
54,035,0.34,0.38,0.21,0.21,0.22,0.29,0.27,0.21,0.34,0.25,0.75,0.61,0.42,0.39,0.39,0.27,0.26,0.27,0.17,0.26,0.18,0.09,0.13,0.23,0.27,0.23,0.19,0.38,0.08,0.0,0.52,0.3,0.03,0.25,0.0,0.23,,0.29,0.17,0.0,0.0
54,037,0.55,0.61,0.44,0.46,0.46,0.5,0.49,0.47,0.58,0.5,0.53,0.37,0.61,0.61,0.52,0.5,0.54,0.54,0.42,0.5,0.43,0.28,0.36,0.46,0.51,0.48,0.43,0.57,0.13,0.0,0.54,0.22,0.13,0.15,0.01,0.13,0.05,0.15,0.12,0.0,0.0
54,039,0.49,0.52,0.42,0.42,0.38,0.47,0.44,0.4,0.58,0.41,0.62,0.4,0.55,0.61,0.44,0.47,0.55,0.47,0.36,0.43,0.4,0.2,0.31,0.4,0.47,0.38,0.35,0.47,0.13,0.01,0.48,0.3,0.12,0.28,0.02,0.21,0.1,0.14,0.15,0.0,0.02
54,041,0.33,0.37,0.18,0.18,0.17,0.23,0.18,0.14,0.32,0.22,0.8,0.69,0.41,0.34,0.36,0.22,0.2,0.28,0.11,0.19,0.15,0.06,0.09,0.18,0.22,0.19,0.15,0.38,0.09,0.0,0.49,0.31,0.02,0.35,0.0,0.3,0.04,0.13,0.17,0.0,0.0
54,043,0.37,0.41,0.2,0.21,0.26,0.33,0.3,0.2,0.35,0.23,0.76,0.6,0.4,0.35,0.38,0.26,0.3,0.26,0.2,0.27,0.19,0.12,0.15,0.23,0.27,0.23,0.21,0.39,0.05,0.0,0.53,0.27,0.01,0.46,0.0,0.3,,0.19,0.14,0.0,0.0
54,045,0.32,0.34,0.19,0.2,0.2,0.26,0.2,0.15,0.3,0.17,0.78,0.67,0.38,0.29,0.34,0.2,0.19,0.19,0.13,0.2,0.13,0.07,0.09,0.17,0.18,0.16,0.15,0.36,0.08,0.0,0.49,0.28,0.04,0.4,0.0,0.28,0.06,0.2,0.17,0.0,0.0
54,047,0.39,0.38,0.26,0.23,0.21,0.28,0.21,0.15,0.33,0.23,0.77,0.68,0.32,0.32,0.22,0.24,0.25,0.23,0.13,0.18,0.18,0.14,0.13,0.19,0.19,0.18,0.23,0.37,0.05,0.0,0.47,0.31,0.11,0.6,0.0,0.46,,0.16,0.18,0.0,0.0
54,049,0.44,0.45,0.32,0.34,0.35,0.36,0.35,0.31,0.43,0.34,0.66,0.56,0.49,0.49,0.41,0.35,0.38,0.37,0.25,0.32,0.25,0.14,0.18,0.32,0.33,0.31,0.27,0.46,0.1,0.0,0.47,0.29,0.06,0.27,0.01,0.24,0.07,0.13,0.18,0.0,0.0
54,051,0.26,0.28,0.21,0.22,0.24,0.34,0.31,0.2,0.35,0.22,0.76,0.6,0.36,0.41,0.29,0.3,0.25,0.2,0.14,0.17,0.17,0.07,0.12,0.22,0.27,0.2,0.15,0.29,0.1,0.0,0.48,0.32,0.03,0.25,0.0,0.3,0.1,0.18,0.14,0.0,0.0
54,053,0.18,0.07,0.23,0.21,0.16,0.39,0.35,0.14,0.3,0.12,0.93,0.63,0.28,0.43,0.08,0.43,0.31,0.04,0.05,0.02,0.15,0.08,0.18,0.21,0.28,0.19,0.06,0.08,0.06,0.0,0.49,0.31,0.03,0.33,0.0,0.28,0.03,0.16,0.14,0.0,0.0
54,055,0.3,0.36,0.21,0.19,0.15,0.23,0.21,0.14,0.31,0.24,0.77,0.64,0.39,0.38,0.35,0.25,0.27,0.29,0.14,0.24,0.17,0.13,0.13,0.23,0.23,0.24,0.19,0.4,0.08,0.0,0.48,0.33,0.09,0.38,0.01,0.27,0.07,0.09,0.15,0.0,0.0
54,057,0.31,0.34,0.19,0.2,0.19,0.33,0.25,0.18,0.33,0.2,0.77,0.57,0.38,0.36,0.33,0.28,0.24,0.21,0.14,0.24,0.15,0.09,0.15,0.22,0.26,0.21,0.15,0.3,0.09,0.0,0.48,0.32,0.05,0.24,0.0,0.27,0.13,0.2,0.14,0.0,0.0
54,059,0.31,0.33,0.14,0.13,0.14,0.21,0.15,0.14,0.26,0.16,0.81,0.7,0.34,0.27,0.32,0.19,0.16,0.21,0.11,0.17,0.13,0.1,0.1,0.17,0.18,0.17,0.17,0.34,0.06,0.0,0.53,0.26,0.04,0.54,0.0,0.33,0.08,0.21,0.14,0.0,0.0
54,061,0.57,0.58,0.45,0.45,0.47,0.5,0.48,0.48,0.53,0.51,0.49,0.3,0.58,0.59,0.51,0.56,0.56,0.55,0.45,0.54,0.46,0.3,0.4,0.49,0.55,0.53,0.43,0.58,0.11,0.01,0.37,0.15,0.1,0.36,0.01,0.16,0.11,0.16,0.19,0.0,0.01
54,063,0.34,0.35,0.18,0.17,0.18,0.23,0.2,0.15,0.29,0.2,0.8,0.71,0.37,0.33,0.34,0.22,0.19,0.22,0.12,0.19,0.14,0.08,0.1,0.18,0.19,0.18,0.18,0.37,0.05,0.0,0.47,0.41,0.03,0.3,0.0,0.2,0.03,0.17,0.23,0.0,0.0
54,065,0.37,0.44,0.22,0.24,0.23,0.31,0.29,0.23,0.36,0.26,0.69,0.55,0.39,0.35,0.44,0.28,0.3,0.32,0.2,0.3,0.21,0.13,0.18,0.26,0.28,0.26,0.24,0.43,0.07,0.0,0.44,0.35,0.03,0.17,0.0,0.17,0.06,0.14,0.19,0.0,0.0
54,067,0.3,0.35,0.16,0.16,0.14,0.22,0.17,0.14,0.31,0.22,0.79,0.7,0.36,0.32,0.33,0.2,0.17,0.23,0.1,0.19,0.13,0.05,0.05,0.17,0.2,0.16,0.14,0.35,0.07,0.0,0.47,0.33,0.03,0.33,0.0,0.3,0.02,0.23,0.18,0.0,0.0
54,069,0.45,0.49,0.34,0.34,0.37,0.39,0.38,0.37,0.45,0.37,0.65,0.47,0.55,0.52,0.49,0.42,0.42,0.44,0.32,0.38,0.33,0.21,0.28,0.38,0.41,0.39,0.33,0.5,0.2,0.0,0.44,0.33,0.07,0.21,0.0,0.2,0.06,0.16,0.17,0.01,0.01
54,071,0.44,0.46,0.26,0.26,0.31,0.36,0.33,0.32,0.37,0.27,0.69,0.53,0.48,0.38,0.47,0.35,0.37,0.36,0.26,0.33,0.28,0.23,0.29,0.32,0.33,0.34,0.33,0.47,0.07,0.0,0.41,0.42,0.04,0.33,0.0,0.17,0.22,0.23,0.15,0.0,0.0
54,073,0.14,0.12,0.2,0.27,0.17,0.47,0.37,0.13,0.36,0.18,0.85,0.51,0.23,0.45,0.11,0.39,0.33,0.08,0.11,0.11,0.13,0.02,0.13,0.23,0.35,0.19,0.0,0.06,0.11,0.0,0.45,0.28,0.01,0.26,0.0,0.33,0.0,0.19,0.12,0.0,0.0
54,075,0.43,0.44,0.27,0.25,0.29,0.33,0.33,0.29,0.38,0.28,0.72,0.58,0.48,0.41,0.46,0.34,0.35,0.35,0.24,0.31,0.26,0.19,0.25,0.3,0.31,0.31,0.3,0.46,0.08,0.0,0.4,0.39,0.03,0.3,0.0,0.27,0.11,0.07,0.12,0.0,0.0
54,077,0.36,0.41,0.24,0.26,0.27,0.33,0.29,0.24,0.36,0.25,0.74,0.59,0.42,0.37,0.38,0.28,0.29,0.3,0.2,0.26,0.21,0.13,0.17,0.25,0.26,0.26,0.23,0.4,0.07,0.0,0.45,0.29,0.07,0.24,0.0,0.21,0.08,0.22,0.15,0.0,0.0
54,079,0.24,0.24,0.25,0.27,0.26,0.39,0.39,0.24,0.37,0.23,0.81,0.57,0.4,0.48,0.27,0.38,0.34,0.21,0.16,0.21,0.19,0.07,0.16,0.26,0.33,0.24,0.12,0.26,0.12,0.0,0.54,0.26,0.04,0.14,0.01,0.19,0.01,0.15,0.21,0.0,0.0
54,081,0.35,0.44,0.26,0.23,0.2,0.24,0.3,0.24,0.32,0.23,0.74,0.58,0.39,0.32,0.39,0.29,0.31,0.29,0.2,0.29,0.18,0.13,0.18,0.25,0.27,0.26,0.24,0.45,0.1,0.0,0.49,0.3,0.12,0.29,0.01,0.22,0.06,0.15,0.19,0.0,0.01
54,083,0.39,0.52,0.24,0.29,0.3,0.41,0.34,0.28,0.46,0.34,0.61,0.47,0.46,0.44,0.46,0.32,0.3,0.38,0.28,0.38,0.27,0.15,0.21,0.32,0.36,0.32,0.26,0.44,0.08,0.0,0.45,0.33,0.03,0.29,0.0,0.28,0.09,0.19,0.17,0.0,0.0
54,085,0.24,0.26,0.12,0.13,0.12,0.24,0.17,0.12,0.24,0.13,0.82,0.68,0.31,0.28,0.28,0.19,0.16,0.16,0.07,0.17,0.08,0.03,0.07,0.16,0.19,0.14,0.09,0.26,0.08,0.0,0.47,0.34,0.01,0.32,0.0,0.27,,0.21,0.11,0.0,0.0
54,087,0.43,0.44,0.25,0.23,0.27,0.32,0.3,0.27,0.36,0.26,0.73,0.59,0.45,0.38,0.42,0.32,0.32,0.32,0.22,0.29,0.24,0.18,0.23,0.27,0.28,0.29,0.28,0.44,0.07,0.0,0.51,0.32,0.02,0.34,0.0,0.47,0.05,0.3,0.16,0.0,0.0
54,089,0.41,0.47,0.29,0.31,0.3,0.38,0.32,0.29,0.43,0.32,0.68,0.52,0.46,0.44,0.39,0.32,0.35,0.35,0.23,0.32,0.25,0.16,0.19,0.29,0.32,0.29,0.27,0.43,0.06,0.0,0.39,0.37,0.08,0.31,0.0,0.26,,0.11,0.2,0.0,0.0
54,091,0.33,0.42,0.2,0.21,0.19,0.27,0.26,0.19,0.37,0.27,0.71,0.62,0.35,0.4,0.38,0.24,0.23,0.25,0.14,0.25,0.13,0.04,0.07,0.19,0.23,0.17,0.15,0.38,0.09,0.0,0.48,0.29,0.04,0.26,0.0,0.22,0.06,0.18,0.17,0.0,0.0
54,093,0.39,0.4,0.21,0.2,0.23,0.3,0.26,0.22,0.34,0.22,0.76,0.62,0.45,0.38,0.42,0.3,0.29,0.27,0.18,0.25,0.2,0.14,0.19,0.25,0.26,0.25,0.23,0.41,0.1,0.0,0.41,0.4,0.02,0.25,0.0,0.24,0.14,0.16,0.17,0.0,0.0
54,095,0.27,0.4,0.13,0.21,0.2,0.31,0.21,0.16,0.36,0.25,0.72,0.57,0.36,0.34,0.39,0.16,0.19,0.24,0.14,0.28,0.11,0.01,0.03,0.18,0.24,0.16,0.11,0.33,0.08,0.0,0.46,0.34,0.02,0.28,0.0,0.38,,0.16,0.1,0.0,0.0
54,097,0.36,0.39,0.24,0.26,0.3,0.32,0.3,0.26,0.34,0.26,0.67,0.58,0.43,0.37,0.4,0.26,0.28,0.34,0.23,0.31,0.23,0.13,0.17,0.26,0.28,0.26,0.21,0.4,0.06,0.0,0.48,0.3,0.03,0.36,0.0,0.28,0.1,0.17,0.16,0.0,0.0
54,099,0.33,0.34,0.2,0.18,0.18,0.26,0.26,0.19,0.33,0.21,0.79,0.66,0.38,0.37,0.31,0.27,0.24,0.25,0.13,0.2,0.16,0.08,0.12,0.2,0.24,0.19,0.17,0.35,0.06,0.0,0.5,0.31,0.02,0.37,0.0,0.25,,0.2,0.18,0.0,0.0
54,101,0.39,0.4,0.2,0.19,0.23,0.29,0.25,0.22,0.31,0.21,0.75,0.62,0.4,0.32,0.38,0.26,0.27,0.27,0.18,0.24,0.2,0.15,0.18,0.23,0.24,0.24,0.24,0.4,0.04,0.0,0.48,0.35,0.0,0.49,0.0,0.3,0.14,0.13,0.14,0.0,0.0
54,103,0.33,0.34,0.2,0.17,0.16,0.23,0.19,0.14,0.31,0.21,0.8,0.71,0.39,0.36,0.33,0.23,0.18,0.21,0.12,0.18,0.14,0.07,0.09,0.17,0.18,0.17,0.17,0.37,0.08,0.0,0.48,0.36,0.02,0.42,0.0,0.35,0.04,0.15,0.12,0.0,0.0
54,105,0.32,0.34,0.15,0.14,0.17,0.22,0.18,0.14,0.26,0.16,0.8,0.7,0.36,0.29,0.37,0.19,0.18,0.21,0.11,0.2,0.12,0.08,0.1,0.17,0.18,0.17,0.16,0.36,0.06,0.0,0.53,0.29,0.02,0.38,0.0,0.39,,0.27,0.17,0.0,0.0
54,107,0.37,0.39,0.2,0.2,0.23,0.33,0.24,0.21,0.36,0.27,0.75,0.58,0.46,0.45,0.44,0.3,0.21,0.27,0.2,0.27,0.18,0.09,0.16,0.26,0.28,0.24,0.22,0.38,0.1,0.0,0.5,0.31,0.04,0.29,0.01,0.24,0.09,0.14,0.14,0.0,0.01
54,109,0.31,0.36,0.15,0.13,0.18,0.25,0.19,0.15,0.28,0.18,0.79,0.66,0.36,0.28,0.34,0.19,0.18,0.2,0.12,0.21,0.15,0.11,0.12,0.19,0.21,0.19,0.17,0.34,0.05,0.0,0.5,0.3,0.03,0.4,0.0,0.33,,0.13,0.15,0.0,0.0
55,001,0.52,0.54,0.28,0.34,0.37,0.37,0.44,0.36,0.52,0.45,0.74,0.6,0.6,0.58,0.44,0.4,0.47,0.43,0.39,0.32,0.29,0.24,0.34,0.47,0.51,0.48,0.35,0.56,0.09,0.0,0.33,0.47,0.07,0.2,0.0,0.24,0.13,0.17,0.19,0.0,0.0
55,003,0.67,0.69,0.46,0.5,0.51,0.51,0.61,0.55,0.66,0.61,0.57,0.4,0.72,0.72,0.54,0.6,0.63,0.58,0.55,0.54,0.49,0.37,0.52,0.63,0.66,0.63,0.52,0.67,0.1,0.0,0.53,0.28,0.16,0.24,0.0,0.22,0.15,0.22,0.21,0.0,0.0
55,005,0.51,0.58,0.29,0.36,0.33,0.39,0.45,0.36,0.56,0.48,0.66,0.51,0.55,0.58,0.5,0.4,0.43,0.44,0.36,0.41,0.29,0.2,0.34,0.48,0.52,0.47,0.33,0.54,0.13,0.0,0.51,0.33,0.04,0.18,0.0,0.18,0.1,0.14,0.14,0.0,0.0
55,007,0.65,0.7,0.48,0.55,0.56,0.55,0.67,0.6,0.7,0.65,0.56,0.35,0.75,0.76,0.61,0.61,0.66,0.62,0.58,0.6,0.51,0.36,0.53,0.66,0.7,0.66,0.52,0.67,0.13,0.0,0.41,0.42,0.14,0.17,0.0,0.26,0.11,0.15,0.17,0.0,0.0
55,009,0.55,0.62,0.35,0.34,0.33,0.36,0.43,0.4,0.64,0.54,0.66,0.52,0.64,0.62,0.48,0.45,0.44,0.49,0.41,0.46,0.34,0.25,0.36,0.53,0.54,0.47,0.37,0.58,0.15,0.02,0.58,0.19,0.15,0.17,0.03,0.13,0.09,0.16,0.16,0.01,0.03
55,011,0.45,0.46,0.33,0.41,0.39,0.51,0.57,0.43,0.56,0.44,0.72,0.43,0.56,0.62,0.38,0.53,0.54,0.37,0.4,0.37,0.34,0.23,0.41,0.53,0.6,0.51,0.3,0.4,0.11,0.0,0.5,0.34,0.03,0.17,0.0,0.19,0.11,0.19,0.17,0.0,0.0
55,013,0.45,0.52,0.26,0.32,0.31,0.34,0.41,0.34,0.47,0.42,0.68,0.56,0.53,0.53,0.49,0.4,0.4,0.4,0.36,0.39,0.29,0.2,0.33,0.46,0.49,0.44,0.33,0.52,0.1,0.0,0.42,0.46,0.09,0.24,0.0,0.25,0.09,0.2,0.15,0.0,0.0
55,015,0.5,0.56,0.28,0.37,0.4,0.43,0.49,0.38,0.56,0.48,0.71,0.55,0.6,0.62,0.47,0.37,0.42,0.41,0.33,0.41,0.25,0.15,0.26,0.46,0.51,0.44,0.28,0.5,0.14,0.0,0.6,0.2,0.05,0.07,0.0,0.11,0.1,0.19,0.16,0.0,0.0
55,017,0.49,0.57,0.29,0.36,0.34,0.38,0.43,0.39,0.53,0.47,0.66,0.52,0.55,0.56,0.48,0.4,0.47,0.4,0.39,0.4,0.29,0.17,0.3,0.46,0.53,0.46,0.29,0.52,0.12,0.0,0.54,0.25,0.05,0.16,0.01,0.17,0.1,0.18,0.18,0.0,0.01
55,019,0.54,0.58,0.3,0.39,0.42,0.43,0.48,0.43,0.52,0.42,0.7,0.51,0.57,0.53,0.48,0.41,0.47,0.47,0.43,0.42,0.32,0.27,0.4,0.49,0.52,0.52,0.4,0.55,0.09,0.0,0.72,0.25,0.04,0.22,0.0,0.14,0.12,0.21,0.2,0.0,0.0
55,021,0.52,0.51,0.38,0.42,0.33,0.43,0.55,0.42,0.59,0.51,0.76,0.49,0.65,0.7,0.37,0.56,0.57,0.47,0.42,0.33,0.34,0.2,0.39,0.52,0.57,0.51,0.32,0.47,0.14,0.0,0.52,0.25,0.05,0.12,0.01,0.13,0.09,0.2,0.17,0.0,0.0
55,023,0.52,0.56,0.37,0.42,0.4,0.47,0.52,0.41,0.61,0.52,0.67,0.51,0.59,0.65,0.42,0.49,0.49,0.42,0.41,0.4,0.35,0.23,0.36,0.5,0.55,0.49,0.36,0.52,0.1,0.0,0.5,0.34,0.05,0.2,0.0,0.19,0.09,0.18,0.17,0.0,0.0
55,025,0.73,0.77,0.62,0.75,0.75,0.68,0.83,0.84,0.77,0.77,0.38,0.17,0.91,0.77,0.69,0.74,0.85,0.82,0.83,0.87,0.71,0.47,0.67,0.78,0.84,0.83,0.62,0.82,0.18,0.06,0.49,0.17,0.17,0.2,0.05,0.09,0.09,0.18,0.19,0.01,0.07
55,027,0.5,0.51,0.27,0.34,0.3,0.29,0.38,0.34,0.48,0.4,0.77,0.66,0.61,0.54,0.42,0.33,0.42,0.4,0.35,0.37,0.28,0.17,0.25,0.44,0.47,0.43,0.26,0.55,0.11,0.0,0.48,0.25,0.07,0.12,0.01,0.12,0.1,0.24,0.16,0.0,0.01
55,029,0.55,0.69,0.39,0.51,0.5,0.5,0.59,0.52,0.69,0.63,0.55,0.38,0.69,0.72,0.59,0.5,0.53,0.56,0.51,0.58,0.42,0.24,0.39,0.57,0.64,0.57,0.42,0.63,0.19,0.0,0.37,0.46,0.04,0.12,0.0,0.17,0.11,0.15,0.18,0.0,0.0
55,031,0.61,0.69,0.43,0.49,0.48,0.51,0.57,0.51,0.67,0.63,0.59,0.4,0.69,0.74,0.54,0.54,0.58,0.57,0.52,0.54,0.44,0.27,0.42,0.58,0.64,0.58,0.45,0.63,0.1,0.0,0.48,0.26,0.07,0.23,0.0,0.19,0.13,0.19,0.17,0.0,0.0
55,033,0.6,0.64,0.33,0.38,0.38,0.39,0.49,0.45,0.55,0.49,0.54,0.39,0.6,0.6,0.5,0.49,0.57,0.49,0.47,0.55,0.39,0.29,0.43,0.56,0.61,0.57,0.4,0.58,0.09,0.0,0.47,0.22,0.06,0.19,0.0,0.15,0.1,0.21,0.17,0.0,0.0
55,035,0.65,0.67,0.42,0.48,0.51,0.48,0.56,0.52,0.64,0.61,0.6,0.43,0.7,0.69,0.52,0.55,0.55,0.54,0.58,0.61,0.44,0.3,0.44,0.58,0.61,0.56,0.42,0.61,0.13,0.01,0.48,0.21,0.08,0.23,0.01,0.13,0.07,0.18,0.18,0.0,0.01
55,037,0.29,0.35,0.11,0.16,0.16,0.17,0.27,0.15,0.32,0.26,0.89,0.83,0.43,0.41,0.35,0.19,0.16,0.19,0.14,0.19,0.08,0.01,0.08,0.26,0.29,0.22,0.11,0.38,0.15,0.0,0.37,0.4,0.01,0.12,0.0,0.22,0.08,0.21,0.16,0.0,0.0
55,039,0.47,0.54,0.3,0.38,0.43,0.36,0.53,0.41,0.47,0.48,0.76,0.57,0.62,0.54,0.47,0.38,0.46,0.45,0.32,0.42,0.32,0.18,0.3,0.44,0.49,0.43,0.37,0.54,0.13,0.01,0.52,0.26,0.07,0.12,0.01,0.12,0.1,0.24,0.17,0.0,0.01
55,041,0.52,0.58,0.31,0.38,0.39,0.42,0.47,0.4,0.53,0.46,0.66,0.49,0.58,0.54,0.46,0.43,0.47,0.43,0.4,0.42,0.34,0.27,0.39,0.51,0.53,0.49,0.37,0.53,0.1,0.0,0.48,0.36,0.2,0.3,0.0,0.24,0.15,0.18,0.19,0.0,0.0
55,043,0.57,0.56,0.33,0.35,0.34,0.41,0.47,0.41,0.49,0.46,0.61,0.47,0.59,0.58,0.46,0.5,0.54,0.47,0.43,0.42,0.37,0.25,0.4,0.52,0.53,0.51,0.38,0.54,0.11,0.0,0.48,0.25,0.04,0.24,0.01,0.13,0.09,0.16,0.15,0.0,0.0
55,045,0.61,0.64,0.4,0.45,0.44,0.43,0.54,0.53,0.61,0.55,0.6,0.46,0.64,0.69,0.53,0.52,0.57,0.5,0.48,0.49,0.41,0.26,0.4,0.54,0.57,0.53,0.45,0.62,0.14,0.0,0.54,0.26,0.03,0.13,0.0,0.12,0.09,0.15,0.18,0.0,0.0
55,047,0.45,0.51,0.23,0.29,0.31,0.32,0.4,0.33,0.45,0.38,0.74,0.61,0.54,0.48,0.46,0.34,0.37,0.35,0.32,0.35,0.25,0.18,0.29,0.42,0.44,0.41,0.29,0.5,0.12,0.0,0.54,0.34,0.04,0.18,0.0,0.17,0.1,0.18,0.18,0.0,0.0
55,049,0.67,0.7,0.47,0.54,0.55,0.53,0.65,0.57,0.71,0.65,0.57,0.42,0.74,0.77,0.55,0.59,0.6,0.54,0.54,0.54,0.47,0.3,0.45,0.6,0.64,0.61,0.47,0.65,0.13,0.0,0.56,0.26,0.03,0.13,0.0,0.12,0.11,0.2,0.19,0.0,0.0
55,051,0.5,0.62,0.3,0.39,0.41,0.46,0.51,0.45,0.58,0.49,0.65,0.45,0.65,0.6,0.59,0.45,0.52,0.46,0.42,0.49,0.35,0.24,0.4,0.52,0.56,0.52,0.38,0.56,0.14,0.0,0.32,0.49,0.03,0.25,0.0,0.29,0.14,0.17,0.18,0.0,0.0
55,053,0.54,0.53,0.33,0.34,0.33,0.37,0.47,0.36,0.49,0.47,0.73,0.59,0.58,0.54,0.44,0.45,0.41,0.39,0.37,0.36,0.32,0.25,0.37,0.48,0.48,0.46,0.37,0.54,0.12,0.0,0.52,0.28,0.12,0.2,0.0,0.17,0.12,0.21,0.18,0.0,0.0
55,055,0.55,0.6,0.32,0.39,0.42,0.4,0.5,0.45,0.57,0.51,0.65,0.49,0.64,0.61,0.49,0.43,0.52,0.49,0.4,0.43,0.34,0.22,0.35,0.51,0.54,0.5,0.34,0.59,0.12,0.01,0.52,0.23,0.06,0.14,0.01,0.13,0.11,0.19,0.16,0.0,0.01
55,057,0.5,0.54,0.29,0.34,0.35,0.37,0.44,0.37,0.5,0.42,0.72,0.58,0.57,0.52,0.45,0.39,0.43,0.39,0.36,0.37,0.3,0.22,0.34,0.46,0.48,0.45,0.34,0.52,0.08,0.0,0.47,0.32,0.06,0.22,0.0,0.14,0.12,0.17,0.19,0.0,0.0
55,059,0.55,0.6,0.47,0.48,0.51,0.46,0.61,0.47,0.57,0.55,0.61,0.5,0.64,0.68,0.39,0.52,0.58,0.5,0.5,0.43,0.45,0.29,0.41,0.55,0.59,0.54,0.45,0.57,0.12,0.01,0.57,0.18,0.15,0.24,0.02,0.18,0.08,0.2,0.15,0.01,0.01
55,061,0.46,0.51,0.25,0.31,0.3,0.32,0.43,0.35,0.46,0.41,0.74,0.61,0.57,0.5,0.47,0.36,0.41,0.35,0.32,0.34,0.25,0.17,0.28,0.42,0.46,0.43,0.31,0.53,0.12,0.0,0.52,0.3,0.03,0.14,0.0,0.13,0.11,0.2,0.19,0.0,0.0
55,063,0.58,0.69,0.42,0.42,0.38,0.41,0.52,0.48,0.63,0.64,0.52,0.43,0.73,0.73,0.52,0.56,0.54,0.55,0.48,0.5,0.38,0.3,0.43,0.59,0.62,0.61,0.43,0.63,0.14,0.01,0.47,0.22,0.09,0.23,0.01,0.12,0.09,0.18,0.19,0.0,0.01
55,065,0.58,0.62,0.38,0.43,0.4,0.46,0.54,0.47,0.6,0.54,0.63,0.46,0.66,0.65,0.51,0.5,0.55,0.48,0.48,0.47,0.41,0.28,0.43,0.56,0.59,0.56,0.42,0.59,0.11,0.0,0.6,0.27,0.03,0.16,0.0,0.11,0.11,0.14,0.16,0.0,0.0
55,067,0.47,0.52,0.25,0.28,0.26,0.32,0.43,0.35,0.44,0.4,0.77,0.62,0.56,0.52,0.45,0.35,0.38,0.32,0.33,0.36,0.23,0.16,0.27,0.42,0.44,0.41,0.28,0.51,0.11,0.0,0.45,0.37,0.04,0.25,0.0,0.19,0.1,0.22,0.21,0.0,0.0
55,069,0.48,0.57,0.26,0.35,0.3,0.37,0.43,0.35,0.53,0.45,0.71,0.55,0.53,0.55,0.46,0.38,0.41,0.39,0.34,0.36,0.24,0.14,0.26,0.43,0.48,0.43,0.28,0.51,0.12,0.0,0.45,0.32,0.03,0.13,0.0,0.16,0.12,0.21,0.18,0.0,0.0
55,071,0.49,0.57,0.26,0.31,0.33,0.39,0.5,0.33,0.55,0.47,0.76,0.57,0.57,0.65,0.45,0.37,0.48,0.43,0.42,0.49,0.33,0.15,0.29,0.48,0.57,0.52,0.3,0.59,0.12,0.01,0.5,0.3,0.06,0.16,0.01,0.15,0.12,0.2,0.16,0.0,0.01
